Anzahl der Privathaushalte nach Größe seit 2012 - Zählbezirke Wien | Number of private households by size since 2012 - subdistricts of Vienna,,,,,,,,,
NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,1_PH,2_PH,3-5_PH,6p_PH,ANST
AT13,91400,91409,2019,20191031,33,20,12,0,2
AT13,91400,91410,2019,20191031,1814,1245,1023,63,2
AT13,91400,91411,2019,20191031,966,984,905,55,3
AT13,91400,91412,2019,20191031,1037,942,880,59,3
AT13,91500,91501,2019,20191031,2801,1545,1147,99,1
AT13,91500,91502,2019,20191031,2534,1411,1184,101,1
AT13,91500,91503,2019,20191031,2625,1592,1521,161,11
AT13,91500,91504,2019,20191031,1768,1058,945,96,5
AT13,91500,91505,2019,20191031,2330,1476,1367,138,4
AT13,91500,91506,2019,20191031,3557,2032,1669,120,4
AT13,91500,91507,2019,20191031,2275,1225,837,48,4
AT13,91600,91601,2019,20191031,3357,2009,1584,159,4
AT13,91600,91602,2019,20191031,1844,1093,973,102,2
AT13,91600,91603,2019,20191031,3145,1776,1524,123,2
AT13,91600,91604,2019,20191031,2042,1165,1020,83,0
AT13,91600,91605,2019,20191031,3952,2296,1841,152,5
AT13,91600,91606,2019,20191031,2512,1388,1208,127,2
AT13,91600,91607,2019,20191031,2693,1673,1390,105,2
AT13,91600,91608,2019,20191031,918,562,345,24,1
AT13,91600,91609,2019,20191031,1173,797,687,29,6
AT13,91600,91610,2019,20191031,2359,1413,1290,120,0
AT13,91700,91701,2019,20191031,2758,1628,1304,84,5
AT13,91700,91702,2019,20191031,3423,2009,1783,146,2
AT13,91700,91703,2019,20191031,4206,2403,2046,151,7
AT13,91700,91704,2019,20191031,671,526,482,24,2
AT13,91700,91705,2019,20191031,1175,933,843,62,0
AT13,91700,91706,2019,20191031,493,339,336,14,2
AT13,91800,91801,2019,20191031,440,271,292,23,1
AT13,91800,91802,2019,20191031,3429,2005,1696,77,4
AT13,91800,91803,2019,20191031,4126,2239,1720,109,7
AT13,91800,91804,2019,20191031,2583,1331,1105,54,1
AT13,91800,91805,2019,20191031,1697,1174,1264,81,7
AT13,91900,91901,2019,20191031,1377,882,769,50,2
AT13,91900,91902,2019,20191031,2500,1495,989,76,2
AT13,91900,91903,2019,20191031,248,98,26,0,1
AT13,91900,91904,2019,20191031,3603,1953,1549,108,7
AT13,91900,91905,2019,20191031,1685,954,871,72,2
AT13,91900,91906,2019,20191031,983,660,697,61,6
AT13,91900,91907,2019,20191031,577,402,370,31,1
AT13,91900,91908,2019,20191031,3332,1833,1407,81,3
AT13,91900,91909,2019,20191031,878,494,542,37,4
AT13,91900,91910,2019,20191031,1710,1285,1149,65,3
AT13,92000,92001,2019,20191031,1731,1086,1108,86,1
AT13,92000,92002,2019,20191031,3652,2015,1711,163,4
AT13,92000,92003,2019,20191031,3340,1880,1554,137,6
AT13,92000,92004,2019,20191031,1751,1042,1079,87,3
AT13,92000,92005,2019,20191031,2559,1550,1320,126,1
AT13,92000,92006,2019,20191031,1880,1171,997,125,1
AT13,92000,92007,2019,20191031,2766,1799,1537,157,2
AT13,92000,92008,2019,20191031,1648,885,585,55,0
AT13,92100,92101,2019,20191031,249,231,208,13,0
AT13,92100,92102,2019,20191031,1372,1067,1071,57,3
AT13,92100,92103,2019,20191031,1023,1114,1056,58,1
AT13,92100,92104,2019,20191031,598,666,506,74,0
AT13,92100,92105,2019,20191031,2684,2380,2227,380,2
AT13,92100,92106,2019,20191031,559,428,410,38,1
AT13,92100,92107,2019,20191031,1036,688,600,37,2
AT13,92100,92108,2019,20191031,544,507,376,26,0
AT13,92100,92109,2019,20191031,1256,1061,821,67,0
AT13,92100,92110,2019,20191031,1859,707,575,39,0
AT13,92100,92111,2019,20191031,925,614,581,49,4
AT13,92100,92112,2019,20191031,906,839,1251,156,0
AT13,92100,92113,2019,20191031,807,713,799,37,2
AT13,92100,92114,2019,20191031,1352,722,563,62,0
AT13,92100,92115,2019,20191031,1001,729,607,41,1
AT13,92100,92116,2019,20191031,556,601,387,19,1
AT13,92100,92117,2019,20191031,1747,955,702,80,0
AT13,92100,92118,2019,20191031,1704,1079,871,93,3
AT13,92100,92119,2019,20191031,992,666,594,59,1
AT13,92100,92120,2019,20191031,507,294,317,25,0
AT13,92100,92121,2019,20191031,1913,931,748,64,0
AT13,92100,92122,2019,20191031,2284,1483,1015,92,3
AT13,92100,92123,2019,20191031,2613,1578,1182,91,2
AT13,92100,92124,2019,20191031,1061,827,843,46,3
AT13,92100,92125,2019,20191031,900,720,762,52,5
AT13,92100,92126,2019,20191031,1946,1211,966,45,2
AT13,92100,92127,2019,20191031,230,194,259,19,1
AT13,92100,92128,2019,20191031,97,47,22,3,0
AT13,92100,92129,2019,20191031,48,73,41,1,0
AT13,92100,92130,2019,20191031,10,0,4,0,0
AT13,92200,92201,2019,20191031,243,328,318,18,1
AT13,92200,92202,2019,20191031,513,652,986,65,2
AT13,92200,92203,2019,20191031,199,245,210,16,1
AT13,92200,92204,2019,20191031,566,630,576,32,2
AT13,92200,92205,2019,20191031,2125,1793,1829,101,5
AT13,92200,92206,2019,20191031,1577,1546,1704,183,0
AT13,92200,92207,2019,20191031,644,708,719,43,1
AT13,92200,92208,2019,20191031,2641,2335,2533,289,2
AT13,92200,92209,2019,20191031,2529,1918,1877,202,6
AT13,92200,92210,2019,20191031,1684,1179,1142,66,2
AT13,92200,92211,2019,20191031,3130,1819,1290,63,2
AT13,92200,92212,2019,20191031,601,491,521,47,0
AT13,92200,92213,2019,20191031,1684,1067,806,49,0
AT13,92200,92214,2019,20191031,861,844,637,26,1
AT13,92200,92215,2019,20191031,1747,1212,1097,77,1
AT13,92200,92216,2019,20191031,377,316,291,15,2
AT13,92200,92217,2019,20191031,378,360,298,10,1
AT13,92200,92218,2019,20191031,1481,1042,923,37,0
AT13,92200,92219,2019,20191031,1507,901,755,42,0
AT13,92200,92220,2019,20191031,475,407,455,70,1
AT13,92200,92221,2019,20191031,538,405,407,26,1
AT13,92200,92222,2019,20191031,839,799,740,36,3
AT13,92200,92223,2019,20191031,1068,856,857,47,0
AT13,92200,92224,2019,20191031,847,872,794,40,3
AT13,92200,92225,2019,20191031,290,326,318,22,0
AT13,92200,92226,2019,20191031,519,573,689,28,0
AT13,92200,92227,2019,20191031,816,987,1212,44,1
AT13,92200,92228,2019,20191031,574,492,651,38,1
AT13,92200,92229,2019,20191031,437,539,534,55,0
AT13,92200,92230,2019,20191031,3,2,3,0,0
AT13,92200,92231,2019,20191031,238,191,262,9,3
AT13,92200,92232,2019,20191031,981,605,579,28,0
AT13,92300,92301,2019,20191031,544,423,419,30,1
AT13,92300,92302,2019,20191031,884,652,645,76,3
AT13,92300,92303,2019,20191031,694,614,408,35,3
AT13,92300,92304,2019,20191031,2197,1573,1757,94,3
AT13,92300,92305,2019,20191031,1546,1268,1223,128,1
AT13,92300,92306,2019,20191031,249,145,144,9,0
AT13,92300,92307,2019,20191031,2144,1430,1537,116,3
AT13,92300,92308,2019,20191031,889,706,696,34,1
AT13,92300,92309,2019,20191031,1328,1092,846,67,4
AT13,92300,92310,2019,20191031,1034,830,617,53,1
AT13,92300,92311,2019,20191031,1722,1261,997,39,3
AT13,92300,92312,2019,20191031,1072,801,725,69,4
AT13,92300,92313,2019,20191031,883,657,466,36,1
AT13,92300,92314,2019,20191031,1003,675,662,33,4
AT13,92300,92315,2019,20191031,459,336,288,20,1
AT13,92300,92316,2019,20191031,604,503,460,32,2
AT13,92300,92317,2019,20191031,39,40,44,1,1
AT13,92300,92318,2019,20191031,935,992,681,47,1
AT13,92300,92319,2019,20191031,2165,1689,999,48,0
AT13,90100,90101,2020,20201031,1112,534,382,28,4
AT13,90100,90102,2020,20201031,346,209,173,15,0
AT13,90100,90103,2020,20201031,468,302,237,11,0
AT13,90100,90104,2020,20201031,355,215,155,12,2
AT13,90100,90105,2020,20201031,490,301,235,14,0
AT13,90100,90106,2020,20201031,748,375,257,13,1
AT13,90100,90107,2020,20201031,743,382,250,14,2
AT13,90200,90201,2020,20201031,3510,2074,2303,136,6
AT13,90200,90202,2020,20201031,2451,1565,1290,133,3
AT13,90200,90203,2020,20201031,3199,1854,1410,102,6
AT13,90200,90204,2020,20201031,3189,1958,1594,204,4
AT13,90200,90205,2020,20201031,2283,1324,955,97,1
AT13,90200,90206,2020,20201031,2165,1198,856,44,2
AT13,90200,90207,2020,20201031,3204,1765,1304,106,2
AT13,90200,90208,2020,20201031,521,385,304,14,2
AT13,90200,90209,2020,20201031,3078,1969,1954,205,5
AT13,90300,90301,2020,20201031,2773,1722,1251,61,1
AT13,90300,90302,2020,20201031,2130,1326,975,57,2
AT13,90300,90303,2020,20201031,1515,860,754,51,5
AT13,90300,90304,2020,20201031,2795,1607,1167,89,1
AT13,90300,90305,2020,20201031,2118,1283,933,57,4
AT13,90300,90306,2020,20201031,4280,2171,1557,105,4
AT13,90300,90307,2020,20201031,1652,957,753,34,3
AT13,90300,90308,2020,20201031,446,319,212,4,2
AT13,90300,90309,2020,20201031,2046,1365,1049,53,0
AT13,90300,90310,2020,20201031,2278,1355,1037,94,4
AT13,90300,90311,2020,20201031,1058,593,634,25,0
AT13,90400,90401,2020,20201031,611,341,255,17,0
AT13,90400,90402,2020,20201031,2672,1502,1263,70,2
AT13,90400,90403,2020,20201031,3155,1768,1349,57,7
AT13,90400,90404,2020,20201031,1589,994,802,42,2
AT13,90500,90501,2020,20201031,3368,1791,1146,51,3
AT13,90500,90502,2020,20201031,5039,2719,2192,192,1
AT13,90500,90503,2020,20201031,4342,2355,1755,142,6
AT13,90500,90504,2020,20201031,1746,1017,652,34,1
AT13,90600,90601,2020,20201031,1774,1155,813,39,2
AT13,90600,90602,2020,20201031,2672,1445,982,59,3
AT13,90600,90603,2020,20201031,3557,2034,1405,69,10
AT13,90700,90701,2020,20201031,1487,851,585,23,1
AT13,90700,90702,2020,20201031,827,421,351,16,0
AT13,90700,90703,2020,20201031,1319,783,530,23,2
AT13,90700,90704,2020,20201031,2701,1537,1022,50,4
AT13,90700,90705,2020,20201031,2330,1215,820,45,4
AT13,90800,90801,2020,20201031,1152,699,546,12,4
AT13,90800,90802,2020,20201031,2796,1602,1161,51,7
AT13,90800,90803,2020,20201031,2182,1119,778,34,5
AT13,90900,90901,2020,20201031,2780,1426,901,43,1
AT13,90900,90902,2020,20201031,2823,1653,1132,40,7
AT13,90900,90903,2020,20201031,1330,689,440,21,1
AT13,90900,90904,2020,20201031,2584,1414,911,47,9
AT13,90900,90905,2020,20201031,1201,770,679,39,3
AT13,90900,90906,2020,20201031,413,283,246,14,2
AT13,91000,91001,2020,20201031,1899,1153,1408,54,3
AT13,91000,91002,2020,20201031,4012,2377,2491,331,5
AT13,91000,91003,2020,20201031,1653,1045,982,79,0
AT13,91000,91004,2020,20201031,1749,1122,1169,129,3
AT13,91000,91005,2020,20201031,3293,2207,2388,281,5
AT13,91000,91006,2020,20201031,2478,1586,1695,198,4
AT13,91000,91007,2020,20201031,2792,1731,1644,154,3
AT13,91000,91008,2020,20201031,1882,1246,1248,144,0
AT13,91000,91009,2020,20201031,963,668,678,60,1
AT13,91000,91010,2020,20201031,4181,2319,2112,215,3
AT13,91000,91011,2020,20201031,1790,1193,1083,145,1
AT13,91000,91012,2020,20201031,416,318,391,13,1
AT13,91000,91013,2020,20201031,1460,862,489,38,0
AT13,91000,91014,2020,20201031,916,664,476,28,0
AT13,91000,91015,2020,20201031,1344,1047,1148,91,2
AT13,91000,91016,2020,20201031,1502,1136,851,45,1
AT13,91000,91017,2020,20201031,118,123,149,5,0
AT13,91000,91018,2020,20201031,1110,830,844,22,1
AT13,91000,91019,2020,20201031,604,511,366,18,1
AT13,91000,91020,2020,20201031,1917,1414,1108,146,1
AT13,91000,91021,2020,20201031,1005,1006,893,68,1
AT13,91000,91022,2020,20201031,1609,901,862,108,0
AT13,91000,91023,2020,20201031,2304,1381,1485,147,2
AT13,91100,91101,2020,20201031,609,319,397,13,3
AT13,91100,91102,2020,20201031,3670,2358,2380,197,9
AT13,91100,91103,2020,20201031,3680,2174,2315,217,3
AT13,91100,91104,2020,20201031,924,683,567,51,0
AT13,91100,91105,2020,20201031,2610,1708,1625,107,1
AT13,91100,91106,2020,20201031,54,46,39,3,0
AT13,91100,91107,2020,20201031,1255,995,800,80,0
AT13,91100,91108,2020,20201031,195,174,116,0,1
AT13,91100,91109,2020,20201031,292,272,340,36,3
AT13,91100,91110,2020,20201031,3919,3270,3734,316,7
AT13,91100,91111,2020,20201031,825,578,591,57,2
AT13,91100,91112,2020,20201031,42,47,41,8,1
AT13,91100,91113,2020,20201031,1112,830,527,30,1
AT13,91200,91201,2020,20201031,1121,759,491,46,3
AT13,91200,91202,2020,20201031,4145,2310,1989,186,2
AT13,91200,91203,2020,20201031,1274,522,567,59,2
AT13,91200,91204,2020,20201031,2278,1323,1076,120,3
AT13,91200,91205,2020,20201031,2064,1271,935,72,0
AT13,91200,91206,2020,20201031,2415,1461,1101,84,3
AT13,91200,91207,2020,20201031,1569,932,693,70,2
AT13,91200,91208,2020,20201031,1170,716,593,46,1
AT13,91200,91209,2020,20201031,1125,712,1034,221,0
AT13,91200,91210,2020,20201031,2251,1528,1517,70,3
AT13,91200,91211,2020,20201031,2211,1468,1224,75,7
AT13,91300,91301,2020,20201031,105,97,53,3,0
AT13,91300,91302,2020,20201031,1302,809,827,58,1
AT13,91300,91303,2020,20201031,2341,1309,1066,47,2
AT13,91300,91304,2020,20201031,2297,1411,1294,63,7
AT13,91300,91305,2020,20201031,873,637,623,27,4
AT13,91300,91306,2020,20201031,651,364,316,16,0
AT13,91300,91307,2020,20201031,725,437,407,31,2
AT13,91300,91308,2020,20201031,1648,1020,760,51,3
AT13,91300,91309,2020,20201031,975,714,468,24,3
AT13,91300,91310,2020,20201031,48,35,40,2,0
AT13,91300,91311,2020,20201031,611,626,576,34,0
AT13,91400,91401,2020,20201031,1991,1153,870,48,1
AT13,91400,91402,2020,20201031,2250,1155,1007,86,2
AT13,91400,91403,2020,20201031,2257,1260,1089,63,3
AT13,91400,91404,2020,20201031,5103,3046,2372,152,3
AT13,91400,91405,2020,20201031,997,753,567,23,1
AT13,91400,91406,2020,20201031,3009,1731,1332,77,3
AT13,91400,91407,2020,20201031,679,357,390,35,0
AT13,91400,91408,2020,20201031,858,578,534,49,0
AT13,91400,91409,2020,20201031,29,27,9,0,2
AT13,91400,91410,2020,20201031,1835,1241,1036,50,2
AT13,91400,91411,2020,20201031,962,978,908,56,3
AT13,91400,91412,2020,20201031,1049,932,925,53,3
AT13,91500,91501,2020,20201031,2820,1565,1102,94,0
AT13,91500,91502,2020,20201031,2536,1456,1107,105,1
AT13,91500,91503,2020,20201031,2612,1628,1454,140,12
AT13,91500,91504,2020,20201031,1923,1131,932,76,4
AT13,91500,91505,2020,20201031,2365,1505,1312,130,4
AT13,91500,91506,2020,20201031,3553,2003,1645,95,4
AT13,91500,91507,2020,20201031,2254,1222,820,53,5
AT13,91600,91601,2020,20201031,3353,2073,1564,153,4
AT13,91600,91602,2020,20201031,1853,1111,954,98,1
AT13,91600,91603,2020,20201031,3122,1748,1494,130,2
AT13,91600,91604,2020,20201031,2062,1155,982,79,0
AT13,91600,91605,2020,20201031,3977,2298,1839,144,5
AT13,91600,91606,2020,20201031,2513,1382,1189,124,2
AT13,91600,91607,2020,20201031,2806,1667,1394,97,2
AT13,91600,91608,2020,20201031,928,542,356,17,1
AT13,91600,91609,2020,20201031,1144,840,667,28,6
AT13,91600,91610,2020,20201031,2373,1416,1214,119,0
AT13,91700,91701,2020,20201031,2793,1591,1234,79,4
AT13,91700,91702,2020,20201031,3451,2025,1744,137,2
AT13,91700,91703,2020,20201031,4210,2438,2021,136,7
AT13,91700,91704,2020,20201031,689,534,467,25,2
AT13,91700,91705,2020,20201031,1172,927,856,56,0
AT13,91700,91706,2020,20201031,474,334,336,19,2
AT13,91800,91801,2020,20201031,432,269,304,21,1
AT13,91800,91802,2020,20201031,3481,1996,1682,64,4
AT13,91800,91803,2020,20201031,4138,2222,1680,105,8
AT13,91800,91804,2020,20201031,2599,1331,1085,52,1
AT13,91800,91805,2020,20201031,1715,1174,1302,75,7
AT13,91900,91901,2020,20201031,1393,882,765,54,2
AT13,91900,91902,2020,20201031,2497,1497,955,64,2
AT13,91900,91903,2020,20201031,241,91,24,0,2
AT13,91900,91904,2020,20201031,3624,1943,1558,112,7
AT13,91900,91905,2020,20201031,1677,955,880,62,2
AT13,91900,91906,2020,20201031,981,654,698,63,6
AT13,91900,91907,2020,20201031,579,410,374,29,1
AT13,91900,91908,2020,20201031,3338,1848,1394,87,3
AT13,91900,91909,2020,20201031,889,508,564,32,4
AT13,91900,91910,2020,20201031,1721,1282,1146,66,3
AT13,92000,92001,2020,20201031,1731,1076,1104,84,1
AT13,92000,92002,2020,20201031,3717,1992,1658,154,5
AT13,92000,92003,2020,20201031,3325,1891,1492,133,6
AT13,92000,92004,2020,20201031,1742,1073,1044,93,3
AT13,92000,92005,2020,20201031,2633,1499,1253,129,0
AT13,92000,92006,2020,20201031,1883,1133,1004,121,1
AT13,92000,92007,2020,20201031,2783,1830,1492,158,2
AT13,92000,92008,2020,20201031,1593,874,602,52,0
AT13,92100,92101,2020,20201031,243,230,210,13,0
AT13,92100,92102,2020,20201031,1489,1204,1188,64,4
AT13,92100,92103,2020,20201031,1046,1105,1043,74,1
AT13,92100,92104,2020,20201031,589,689,495,73,0
AT13,92100,92105,2020,20201031,2683,2353,2261,390,2
AT13,92100,92106,2020,20201031,576,430,416,37,1
AT13,92100,92107,2020,20201031,1277,833,835,61,3
AT13,92100,92108,2020,20201031,673,560,472,34,0
AT13,92100,92109,2020,20201031,1251,1040,833,65,0
AT13,92100,92110,2020,20201031,1863,693,559,35,0
AT13,92100,92111,2020,20201031,943,621,566,46,4
AT13,92100,92112,2020,20201031,973,881,1318,165,0
AT13,92100,92113,2020,20201031,805,702,812,40,2
AT13,92100,92114,2020,20201031,1334,693,559,64,0
AT13,92100,92115,2020,20201031,1024,741,638,45,2
AT13,92100,92116,2020,20201031,561,610,385,22,0
AT13,92100,92117,2020,20201031,1798,929,739,74,0
AT13,92100,92118,2020,20201031,1750,1064,830,84,2
AT13,92100,92119,2020,20201031,958,670,599,68,1
AT13,92100,92120,2020,20201031,476,321,327,20,1
AT13,92100,92121,2020,20201031,1915,904,770,74,0
AT13,92100,92122,2020,20201031,2270,1445,1036,91,3
AT13,92100,92123,2020,20201031,2594,1580,1159,80,2
AT13,92100,92124,2020,20201031,1064,838,838,49,3
AT13,92100,92125,2020,20201031,1206,918,877,59,5
AT13,92100,92126,2020,20201031,1946,1230,982,40,2
AT13,92100,92127,2020,20201031,218,206,256,18,1
AT13,92100,92128,2020,20201031,94,43,20,1,0
AT13,92100,92129,2020,20201031,122,147,106,7,0
AT13,92100,92130,2020,20201031,7,0,3,0,0
AT13,92200,92201,2020,20201031,248,330,316,20,1
AT13,92200,92202,2020,20201031,534,676,1031,67,2
AT13,92200,92203,2020,20201031,192,244,212,18,1
AT13,92200,92204,2020,20201031,575,614,589,30,2
AT13,92200,92205,2020,20201031,2216,1910,1869,107,5
AT13,92200,92206,2020,20201031,1596,1546,1689,171,0
AT13,92200,92207,2020,20201031,673,713,706,44,1
AT13,92200,92208,2020,20201031,2769,2445,2600,280,2
AT13,92200,92209,2020,20201031,2554,1892,1869,210,5
AT13,92200,92210,2020,20201031,1870,1184,1144,59,2
AT13,92200,92211,2020,20201031,3178,1766,1279,66,2
AT13,92200,92212,2020,20201031,645,522,505,51,0
AT13,92200,92213,2020,20201031,1748,1074,793,55,0
AT13,92200,92214,2020,20201031,863,820,640,20,1
AT13,92200,92215,2020,20201031,1758,1170,1102,86,1
AT13,92200,92216,2020,20201031,428,342,320,19,2
AT13,92200,92217,2020,20201031,403,347,292,8,1
AT13,92200,92218,2020,20201031,1498,1036,932,41,0
AT13,92200,92219,2020,20201031,1532,899,750,45,0
AT13,92200,92220,2020,20201031,524,445,448,68,2
AT13,92200,92221,2020,20201031,543,381,429,24,1
AT13,92200,92222,2020,20201031,1058,972,787,35,3
AT13,92200,92223,2020,20201031,1106,899,872,45,1
AT13,92200,92224,2020,20201031,855,889,759,43,3
AT13,92200,92225,2020,20201031,290,328,324,21,0
AT13,92200,92226,2020,20201031,567,603,675,29,0
AT13,92200,92227,2020,20201031,988,1085,1316,54,1
AT13,92200,92228,2020,20201031,601,495,656,37,1
AT13,92200,92229,2020,20201031,448,560,523,56,0
AT13,92200,92230,2020,20201031,2,2,3,0,0
AT13,92200,92231,2020,20201031,252,197,270,8,3
AT13,92200,92232,2020,20201031,991,602,589,19,0
AT13,92300,92301,2020,20201031,574,395,427,29,1
AT13,92300,92302,2020,20201031,959,689,680,74,3
AT13,92300,92303,2020,20201031,689,596,426,36,3
AT13,92300,92304,2020,20201031,2196,1556,1833,99,5
AT13,92300,92305,2020,20201031,1554,1271,1224,127,1
AT13,92300,92306,2020,20201031,328,246,199,11,0
AT13,92300,92307,2020,20201031,2112,1468,1564,112,3
AT13,92300,92308,2020,20201031,983,778,796,48,1
AT13,92300,92309,2020,20201031,1328,1068,864,61,4
AT13,92300,92310,2020,20201031,1037,811,628,51,1
AT13,92300,92311,2020,20201031,1776,1260,965,40,3
AT13,92300,92312,2020,20201031,1087,794,716,66,4
AT13,92300,92313,2020,20201031,875,652,476,31,1
AT13,92300,92314,2020,20201031,1012,699,643,32,4
AT13,92300,92315,2020,20201031,458,336,285,18,1
AT13,92300,92316,2020,20201031,622,480,459,32,2
AT13,92300,92317,2020,20201031,36,42,44,1,1
AT13,92300,92318,2020,20201031,938,955,690,53,1
AT13,92300,92319,2020,20201031,2167,1681,975,50,0
AT13,90100,90101,2021,20211031,1138,562,369,26,4
AT13,90100,90102,2021,20211031,356,213,164,16,0
AT13,90100,90103,2021,20211031,492,298,228,15,0
AT13,90100,90104,2021,20211031,349,206,155,10,1
AT13,90100,90105,2021,20211031,498,323,237,15,0
AT13,90100,90106,2021,20211031,736,357,262,12,1
AT13,90100,90107,2021,20211031,725,384,246,16,2
AT13,90200,90201,2021,20211031,3674,2041,2324,135,6
AT13,90200,90202,2021,20211031,2564,1508,1229,134,4
AT13,90200,90203,2021,20211031,3284,1790,1383,101,6
AT13,90200,90204,2021,20211031,3214,1912,1592,205,4
AT13,90200,90205,2021,20211031,2239,1353,933,93,1
AT13,90200,90206,2021,20211031,2172,1207,888,44,2
AT13,90200,90207,2021,20211031,3230,1723,1271,106,3
AT13,90200,90208,2021,20211031,536,381,313,10,2
AT13,90200,90209,2021,20211031,3099,1938,1930,207,5
AT13,90300,90301,2021,20211031,2787,1738,1211,61,1
AT13,90300,90302,2021,20211031,2147,1362,956,51,2
AT13,90300,90303,2021,20211031,1581,880,775,42,5
AT13,90300,90304,2021,20211031,2781,1589,1127,90,2
AT13,90300,90305,2021,20211031,2111,1279,922,59,3
AT13,90300,90306,2021,20211031,4327,2210,1479,87,5
AT13,90300,90307,2021,20211031,1957,1061,810,32,1
AT13,90300,90308,2021,20211031,533,345,249,4,2
AT13,90300,90309,2021,20211031,2070,1323,1047,58,0
AT13,90300,90310,2021,20211031,2454,1428,1055,102,4
AT13,90300,90311,2021,20211031,1062,606,658,27,0
AT13,90400,90401,2021,20211031,634,330,251,17,0
AT13,90400,90402,2021,20211031,2725,1475,1265,63,2
AT13,90400,90403,2021,20211031,3197,1801,1333,63,7
AT13,90400,90404,2021,20211031,1606,1003,792,41,2
AT13,90500,90501,2021,20211031,3415,1806,1121,50,3
AT13,90500,90502,2021,20211031,5069,2667,2132,183,3
AT13,90500,90503,2021,20211031,4343,2335,1722,128,6
AT13,90500,90504,2021,20211031,1749,999,673,26,1
AT13,90600,90601,2021,20211031,1802,1166,794,40,2
AT13,90600,90602,2021,20211031,2686,1473,933,60,3
AT13,90600,90603,2021,20211031,3580,2052,1360,70,11
AT13,90700,90701,2021,20211031,1499,848,562,30,1
AT13,90700,90702,2021,20211031,833,434,337,10,0
AT13,90700,90703,2021,20211031,1338,797,526,17,2
AT13,90700,90704,2021,20211031,2765,1534,976,49,4
AT13,90700,90705,2021,20211031,2320,1195,787,39,6
AT13,90800,90801,2021,20211031,1188,687,534,23,4
AT13,90800,90802,2021,20211031,2833,1605,1129,59,7
AT13,90800,90803,2021,20211031,2194,1116,766,34,5
AT13,90900,90901,2021,20211031,2776,1418,896,46,1
AT13,90900,90902,2021,20211031,2819,1682,1116,40,7
AT13,90900,90903,2021,20211031,1337,669,418,24,1
AT13,90900,90904,2021,20211031,2614,1396,886,42,9
AT13,90900,90905,2021,20211031,1211,802,664,38,3
AT13,90900,90906,2021,20211031,410,288,246,11,2
AT13,91000,91001,2021,20211031,2232,1290,1530,66,3
AT13,91000,91002,2021,20211031,4054,2406,2410,335,7
AT13,91000,91003,2021,20211031,1645,972,937,86,0
AT13,91000,91004,2021,20211031,1783,1151,1130,123,4
AT13,91000,91005,2021,20211031,3344,2156,2314,254,9
AT13,91000,91006,2021,20211031,2506,1580,1597,206,8
AT13,91000,91007,2021,20211031,2800,1666,1658,139,2
AT13,91000,91008,2021,20211031,1910,1233,1211,132,0
AT13,91000,91009,2021,20211031,988,643,682,65,1
AT13,91000,91010,2021,20211031,4234,2247,2122,237,3
AT13,91000,91011,2021,20211031,1830,1194,1088,136,1
AT13,91000,91012,2021,20211031,409,333,377,13,1
AT13,91000,91013,2021,20211031,1416,843,490,33,0
AT13,91000,91014,2021,20211031,923,651,470,35,0
AT13,91000,91015,2021,20211031,1392,1088,1167,85,4
AT13,91000,91016,2021,20211031,1529,1128,883,49,1
AT13,91000,91017,2021,20211031,123,120,150,5,0
AT13,91000,91018,2021,20211031,1152,874,884,25,1
AT13,91000,91019,2021,20211031,760,575,374,22,1
AT13,91000,91020,2021,20211031,1923,1402,1114,147,1
AT13,91000,91021,2021,20211031,1268,1181,1052,81,1
AT13,91000,91022,2021,20211031,1558,907,834,123,0
AT13,91000,91023,2021,20211031,2328,1360,1440,154,2
AT13,91100,91101,2021,20211031,631,302,406,12,4
AT13,91100,91102,2021,20211031,3769,2365,2387,202,10
AT13,91100,91103,2021,20211031,3746,2132,2321,224,3
AT13,91100,91104,2021,20211031,1023,689,577,51,0
AT13,91100,91105,2021,20211031,2625,1711,1669,102,1
AT13,91100,91106,2021,20211031,49,51,37,3,0
AT13,91100,91107,2021,20211031,1273,969,818,75,0
AT13,91100,91108,2021,20211031,194,174,113,0,1
AT13,91100,91109,2021,20211031,290,260,351,39,4
AT13,91100,91110,2021,20211031,4029,3323,3768,336,7
AT13,91100,91111,2021,20211031,858,587,575,62,2
AT13,91100,91112,2021,20211031,45,54,45,8,1
AT13,91100,91113,2021,20211031,1141,788,527,29,1
AT13,91200,91201,2021,20211031,1155,725,465,49,2
AT13,91200,91202,2021,20211031,4170,2286,1928,190,2
AT13,91200,91203,2021,20211031,1292,518,563,55,2
AT13,91200,91204,2021,20211031,2243,1295,1041,118,3
AT13,91200,91205,2021,20211031,2101,1243,917,82,0
AT13,91200,91206,2021,20211031,2487,1475,1128,68,3
AT13,91200,91207,2021,20211031,1593,935,690,68,2
AT13,91200,91208,2021,20211031,1213,690,610,39,2
AT13,91200,91209,2021,20211031,1164,674,1058,221,0
AT13,91200,91210,2021,20211031,2330,1561,1578,64,3
AT13,91200,91211,2021,20211031,2339,1578,1323,83,6
AT13,91300,91301,2021,20211031,93,99,62,3,0
AT13,91300,91302,2021,20211031,1351,783,865,52,1
AT13,91300,91303,2021,20211031,2340,1336,1043,48,2
AT13,91300,91304,2021,20211031,2247,1418,1294,60,6
AT13,91300,91305,2021,20211031,892,616,628,25,4
AT13,91300,91306,2021,20211031,677,375,322,14,0
